id,hf_split,reference_text_raw,reference_text_alt_raw,pred_text_raw,reference_text_clean,pred_text_clean,latency_sec,detected_language,language_probability,sampling_rate,status
1807,test,bahasa italia juga merupakan bahasa sehari-hari yang digunakan oleh sebagian besar orang yang bekerja di negara tersebut sedangkan bahasa latin sering digunakan dalam upacara keagamaan,"Bahasa Italia juga merupakan bahasa sehari-hari yang digunakan oleh sebagian besar orang yang bekerja di negara tersebut, sedangkan Bahasa Latin sering digunakan dalam upacara keagamaan.","Bahasa Italia juga merupakan bahasa sehari-hari yang digunakan oleh sebagian besar orang yang bekerja di negara tersebut, sedangkan bahasa Latin sering digunakan dalam upacara keagamaan.",bahasa italia juga merupakan bahasa sehari hari yang digunakan oleh sebagian besar orang yang bekerja di negara tersebut sedangkan bahasa latin sering digunakan dalam upacara keagamaan,bahasa italia juga merupakan bahasa sehari hari yang digunakan oleh sebagian besar orang yang bekerja di negara tersebut sedangkan bahasa latin sering digunakan dalam upacara keagamaan,0.47562479972839355,id,1,16000,ok
1754,test,kemungkinan ada lebih banyak area gelap di sisi dekat karena keraknya lebih tipis lahar lebih mudah naik ke permukaan,Kemungkinan ada lebih banyak area gelap di sisi dekat karena keraknya lebih tipis. Lahar lebih mudah naik ke permukaan.,Kemungkinan ada lebih banyak area gelap di sisi dekat karena keraknya lebih tipis. Lhar lebih mudah naik ke permukaan.,kemungkinan ada lebih banyak area gelap di sisi dekat karena keraknya lebih tipis lahar lebih mudah naik ke permukaan,kemungkinan ada lebih banyak area gelap di sisi dekat karena keraknya lebih tipis lhar lebih mudah naik ke permukaan,0.43880414962768555,id,1,16000,ok
1742,test,pulau hong kong merupakan asal dari nama wilayah hong kong dan merupakan tempat yang dianggap banyak turis sebagai fokus utama,Pulau Hong Kong merupakan asal dari nama wilayah Hong Kong dan merupakan tempat yang dianggap banyak turis sebagai fokus utama.,Pulau Hong Kong merupakan asal dari nama wilayah Hong Kong dan merupakan tempat yang dianggap banyak turis sebagai fokus utama.,pulau hong kong merupakan asal dari nama wilayah hong kong dan merupakan tempat yang dianggap banyak turis sebagai fokus utama,pulau hong kong merupakan asal dari nama wilayah hong kong dan merupakan tempat yang dianggap banyak turis sebagai fokus utama,0.4509611129760742,id,1,16000,ok
1769,test,dibangun oleh orang-orang mesir pada abad ketiga sm piramida agung merupakan salah satu dari banyak struktur piramida besar yang dibangun untuk menghormati firaun yang telah meninggal dunia,"Dibangun oleh orang-orang Mesir pada abad ketiga SM, Piramida Agung merupakan salah satu dari banyak struktur piramida besar yang dibangun untuk menghormati Firaun yang telah meninggal dunia.","Dibangun oleh orang-orang Mesir pada abad ketiga sebelum Masehi, piramida Agung merupakan salah satu dari banyak struktur piramida besar yang dibangun untuk menghormati Firaun yang telah meninggal dunia.",dibangun oleh orang orang mesir pada abad ketiga sm piramida agung merupakan salah satu dari banyak struktur piramida besar yang dibangun untuk menghormati firaun yang telah meninggal dunia,dibangun oleh orang orang mesir pada abad ketiga sebelum masehi piramida agung merupakan salah satu dari banyak struktur piramida besar yang dibangun untuk menghormati firaun yang telah meninggal dunia,0.6545450687408447,id,1,16000,ok
1818,test,orang-orang mungkin tidak menduga bahwa pengertian dan kesabaran juga diperlukan bagi pelancong yang pulang,Orang-orang mungkin tidak menduga bahwa pengertian dan kesabaran juga diperlukan bagi pelancong yang pulang.,Orang-orang mungkin tidak menduga bahwa pengertian dan kesabaran juga diperlukan bagi pelancong yang pulang.,orang orang mungkin tidak menduga bahwa pengertian dan kesabaran juga diperlukan bagi pelancong yang pulang,orang orang mungkin tidak menduga bahwa pengertian dan kesabaran juga diperlukan bagi pelancong yang pulang,0.4466431140899658,id,1,16000,ok
1717,test,karena topologi bawah airnya arus balik terpusat di beberapa bagian yang lebih dalam dan arus cepat ke perairan dalam dapat terbentuk di sana,"Karena topologi bawah airnya, arus balik terpusat di beberapa bagian yang lebih dalam, dan arus cepat ke perairan dalam dapat terbentuk di sana.",Karena topologi bawah airnya harus balik terpusat di beberapa bagian yang lebih dalam dan harus cepat ke perairan dalam dapat terbentuk di sana.,karena topologi bawah airnya arus balik terpusat di beberapa bagian yang lebih dalam dan arus cepat ke perairan dalam dapat terbentuk di sana,karena topologi bawah airnya harus balik terpusat di beberapa bagian yang lebih dalam dan harus cepat ke perairan dalam dapat terbentuk di sana,0.44837141036987305,id,1,16000,ok
1685,test,sebagai contoh format fotografi yang paling umum di dunia adalah 35 mm yang merupakan ukuran film dominan saat berakhirnya era film analog,"Sebagai contoh, format fotografi yang paling umum di dunia adalah 35 mm, yang merupakan ukuran film dominan saat berakhirnya era film analog.","Sebagai contoh, format fotografi yang paling umum di dunia adalah 35mm, yang merupakan ukuran film dominan saat berakhirnya era film analog.",sebagai contoh format fotografi yang paling umum di dunia adalah 35 mm yang merupakan ukuran film dominan saat berakhirnya era film analog,sebagai contoh format fotografi yang paling umum di dunia adalah 35mm yang merupakan ukuran film dominan saat berakhirnya era film analog,0.46880197525024414,id,1,16000,ok
1810,test,gubernur california arnold schwarzenegger menandatangani undang-undang yang melarang penjualan atau penyewaan gim video kekerasan untuk anak di bawah umur,Gubernur California Arnold Schwarzenegger menandatangani undang-undang yang melarang penjualan atau penyewaan gim video kekerasan untuk anak di bawah umur.,Gubernur California Arnold Schwarzenegger menandatangani undang-undang yang melarang penjualan atau penyewaan Jim video kekerasan untuk anak di bawah umur.,gubernur california arnold schwarzenegger menandatangani undang undang yang melarang penjualan atau penyewaan gim video kekerasan untuk anak di bawah umur,gubernur california arnold schwarzenegger menandatangani undang undang yang melarang penjualan atau penyewaan jim video kekerasan untuk anak di bawah umur,0.4568297863006592,id,1,16000,ok
1718,test,tidak ada definisi universal yang menentukan barang produksi apa saja yang dianggap barang antik sejumlah kantor pajak mendefinisikan barang yang lebih tua dari 100 tahun sebagai barang antik,Tidak ada definisi universal yang menentukan barang produksi apa saja yang dianggap barang antik. Sejumlah kantor pajak mendefinisikan barang yang lebih tua dari 100 tahun sebagai barang antik.,Tidak ada definisi universal yang menentukan barang produksi apa saja yang dianggap barang antik. Sejumlah kantor pajak mendefinisikan barang yang lebih tua dari seratus tahun sebagai barang antik.,tidak ada definisi universal yang menentukan barang produksi apa saja yang dianggap barang antik sejumlah kantor pajak mendefinisikan barang yang lebih tua dari 100 tahun sebagai barang antik,tidak ada definisi universal yang menentukan barang produksi apa saja yang dianggap barang antik sejumlah kantor pajak mendefinisikan barang yang lebih tua dari seratus tahun sebagai barang antik,0.5016703605651855,id,1,16000,ok
1692,test,menurut lembaga nuklir jepang yodin dan sesium radioaktif telah diidentifikasi pada pembangkit listrik tersebut,"Menurut lembaga nuklir Jepang, yodin dan sesium radioaktif telah diidentifikasi pada pembangkit listrik tersebut.","Menurut Lembaga Nuklir Jepang, yodin dan sesium radioaktif telah diidentifikasi pada pembangkit listrik tersebut.",menurut lembaga nuklir jepang yodin dan sesium radioaktif telah diidentifikasi pada pembangkit listrik tersebut,menurut lembaga nuklir jepang yodin dan sesium radioaktif telah diidentifikasi pada pembangkit listrik tersebut,0.44733238220214844,id,1,16000,ok
1731,test,di kepulauan dan danau anda tidak perlu kapal pesiar,"Di kepulauan dan danau, Anda tidak perlu kapal pesiar.",Di kepulauan dan danau Anda tidak perlu kapal pesiar.,di kepulauan dan danau anda tidak perlu kapal pesiar,di kepulauan dan danau anda tidak perlu kapal pesiar,0.4109656810760498,id,1,16000,ok
1697,test,dia tidak dapat meminum obat yang dibutuhkan untuk mengatasi rasa sakitnya karena obat tersebut dilarang dari pertandingan olimpiade,"Dia tidak dapat meminum obat yang dibutuhkan untuk mengatasi rasa sakitnya, karena obat tersebut dilarang dari pertandingan Olimpiade.","Dia tidak dapat meminum obat yang dibutuhkan untuk mengatasi rasa sakitnya, karena obat tersebut dilarang dari pertandingan Olimpiade.",dia tidak dapat meminum obat yang dibutuhkan untuk mengatasi rasa sakitnya karena obat tersebut dilarang dari pertandingan olimpiade,dia tidak dapat meminum obat yang dibutuhkan untuk mengatasi rasa sakitnya karena obat tersebut dilarang dari pertandingan olimpiade,0.45100975036621094,id,1,16000,ok
1768,test,sebagian besar bangunan di tepian kompleks telah dibangun kembali supaya wisatawan punya gambaran yang lebih baik seperti apa tampilan aslinya,Sebagian besar bangunan di tepian kompleks telah dibangun kembali supaya wisatawan punya gambaran yang lebih baik seperti apa tampilan aslinya.,Sebagian besar bangunan di topian kompleks telah dibangun kembali supaya usatawan punya gambaran yang lebih baik seperti apa tampilan aslinya.,sebagian besar bangunan di tepian kompleks telah dibangun kembali supaya wisatawan punya gambaran yang lebih baik seperti apa tampilan aslinya,sebagian besar bangunan di topian kompleks telah dibangun kembali supaya usatawan punya gambaran yang lebih baik seperti apa tampilan aslinya,0.4596874713897705,id,1,16000,ok
1689,test,eropa adalah benua yang relatif kecil tapi memiliki banyak negara merdeka dalam kondisi normal bepergian ke sejumlah negara ini mewajibkan kita mengajukan visa dan melalui proses pemeriksaan paspor lebih dari sekali,"Eropa adalah benua yang relatif kecil tapi memiliki banyak negara merdeka. Dalam kondisi normal, bepergian ke sejumlah negara ini mewajibkan kita mengajukan visa dan melalui proses pemeriksaan paspor lebih dari sekali.","Eropa adalah benua yang relatif kecil tetapi memiliki banyak negara merdeka. Dalam kondisi normal, bepergian ke sejumlah negara ini mewajibkan kita mengajukan visa dan melalui proses pemeriksaan paspor lebih dari sekali.",eropa adalah benua yang relatif kecil tapi memiliki banyak negara merdeka dalam kondisi normal bepergian ke sejumlah negara ini mewajibkan kita mengajukan visa dan melalui proses pemeriksaan paspor lebih dari sekali,eropa adalah benua yang relatif kecil tetapi memiliki banyak negara merdeka dalam kondisi normal bepergian ke sejumlah negara ini mewajibkan kita mengajukan visa dan melalui proses pemeriksaan paspor lebih dari sekali,0.6653661727905273,id,1,16000,ok
1827,test,tebal keraknya sekitar 70 km di sisi terdekat dan 100 km di sisi terjauh,Tebal keraknya sekitar 70 km di sisi terdekat dan 100 km di sisi terjauh.,Tepal keraknya sekitar 70 kilometer di sisi terdekat dan 100 kilometer di sisi terjauh.,tebal keraknya sekitar 70 km di sisi terdekat dan 100 km di sisi terjauh,tepal keraknya sekitar 70 kilometer di sisi terdekat dan 100 kilometer di sisi terjauh,0.5406062602996826,id,1,16000,ok
1806,test,polusi cahaya di masa mereka tidak sama dengan persoalan di masa sekarang mereka biasanya berlokasi di kota atau di kampus dan lebih mudah dijangkau daripada yang dibangun di masa modern,Polusi cahaya di masa mereka tidak sama dengan persoalan di masa sekarang. Mereka biasanya berlokasi di kota atau di kampus dan lebih mudah dijangkau daripada yang dibangun di masa modern.,Polusi cahaya di masa mereka tidak sama dengan persoalan di masa sekarang. Mereka biasanya berlokasi di kota atau di kampus dan lebih mudah dijangkau daripada yang dibangun di masa modern.,polusi cahaya di masa mereka tidak sama dengan persoalan di masa sekarang mereka biasanya berlokasi di kota atau di kampus dan lebih mudah dijangkau daripada yang dibangun di masa modern,polusi cahaya di masa mereka tidak sama dengan persoalan di masa sekarang mereka biasanya berlokasi di kota atau di kampus dan lebih mudah dijangkau daripada yang dibangun di masa modern,0.5950243473052979,id,1,16000,ok
1864,test,ibu kirchner mengumumkan tujuan dirinya untuk maju menjadi presiden di teater argentine lokasi yang sama yang dia gunakan untuk memulai kampanyenya pada tahun 2005 untuk menjadi senat sebagai anggota delegasi provinsi buenos aires,"Ibu Kirchner mengumumkan tujuan dirinya untuk maju menjadi presiden di Teater Argentine, lokasi yang sama yang dia gunakan untuk memulai kampanyenya pada tahun 2005 untuk menjadi Senat sebagai anggota delegasi provinsi Buenos Aires.","Ibu Kirchner mengumumkan tujuan dirinya untuk maju menjadi presiden di Teater Argentine, lokasi yang sama yang dia gunakan untuk memulai kampanye-nya pada tahun 2005 untuk menjadi senat sebagai anggota delegasi Provinsi Buenos Aires.",ibu kirchner mengumumkan tujuan dirinya untuk maju menjadi presiden di teater argentine lokasi yang sama yang dia gunakan untuk memulai kampanyenya pada tahun 2005 untuk menjadi senat sebagai anggota delegasi provinsi buenos aires,ibu kirchner mengumumkan tujuan dirinya untuk maju menjadi presiden di teater argentine lokasi yang sama yang dia gunakan untuk memulai kampanye nya pada tahun 2005 untuk menjadi senat sebagai anggota delegasi provinsi buenos aires,0.6518161296844482,id,1,16000,ok
1775,test,penggunakan perekam video mengarah pada penemuan penting interpretasi ekspresi mikro gerakan wajah yang terjadi dalam hitungan milidetik,"Penggunakan perekam video mengarah pada penemuan penting interpretasi ekspresi mikro, gerakan wajah, yang terjadi dalam hitungan milidetik.",Pegunaan perekam video mengarah pada penemuan penting interpretasi ekspresi mikro gerakan wajah yang terjadi dalam hitungan mili detik.,penggunakan perekam video mengarah pada penemuan penting interpretasi ekspresi mikro gerakan wajah yang terjadi dalam hitungan milidetik,pegunaan perekam video mengarah pada penemuan penting interpretasi ekspresi mikro gerakan wajah yang terjadi dalam hitungan mili detik,0.44855499267578125,id,1,16000,ok
1746,test,tumbuhan membuat makanan mereka dari matahari melalui fotosintesis mereka juga memberikan tempat berteduh,Tumbuhan membuat makanan mereka dari matahari melalui fotosintesis. Mereka juga memberikan tempat berteduh.,Tumbuhan membuat makanan mereka dari matahari melalui fotosintesis. Mereka juga memberikan tempat berteduh.,tumbuhan membuat makanan mereka dari matahari melalui fotosintesis mereka juga memberikan tempat berteduh,tumbuhan membuat makanan mereka dari matahari melalui fotosintesis mereka juga memberikan tempat berteduh,0.4596717357635498,id,1,16000,ok
1741,test,area yang luas di sebelah utara sangat jarang ditempati dan beberapa bahkan adalah hutan belantara yang hampir tak dapat ditempati,Area yang luas di sebelah utara sangat jarang ditempati dan beberapa bahkan adalah hutan belantara yang hampir tak dapat ditempati.,Area yang luas di sebelah utara sangat jarang ditempati dan beberapa bahkan adalah hutan pelantara yang hampir tak dapat ditempati.,area yang luas di sebelah utara sangat jarang ditempati dan beberapa bahkan adalah hutan belantara yang hampir tak dapat ditempati,area yang luas di sebelah utara sangat jarang ditempati dan beberapa bahkan adalah hutan pelantara yang hampir tak dapat ditempati,0.4502105712890625,id,1,16000,ok
